144.57,-192.29
155.81,-193.07
151.58,-193.31
135.24,-193.55
135.06,-197.29
147.72,-198.36
130.10,-201.31
157.21,-203.94
139.13,-207.27
144.44,-208.26
137.70,-210.36
146.01,-215.64
136.20,-217.92
148.82,-218.56
149.28,-176.99
145.01,-181.41
155.08,-196.94
138.90,-179.54
131.52,-199.10
151.54,-184.86
139.71,-185.43
144.51,-185.54
153.40,-186.70
153.01,-190.08
143.46,-179.05
153.63,-181.78
155.43,-184.01
134.24,-188.03
138.17,-189.14
159.00,-193.20
147.00,-202.37
141.78,-205.18
154.59,-214.42
140.40,-191.25
136.83,-175.71
177.56,-221.44
159.67,-173.08
168.34,-201.80
171.91,-213.10
168.39,-214.22
165.70,-217.30
159.79,-183.68
161.53,-196.61
160.76,-202.46
162.94,-204.44
167.51,-204.80
160.47,-207.22
165.46,-207.64
167.68,-209.64
163.25,-209.91
174.06,-210.45
165.67,-211.83
176.02,-211.50
173.81,-214.90
171.50,-217.81
180.99,-218.53
169.17,-219.02
167.48,-221.88
163.91,-222.86
166.48,-169.74
161.64,-170.36
163.50,-172.39
166.74,-180.60
165.64,-183.16
164.21,-193.10
161.08,-199.76
163.47,-200.96
174.13,-207.43
160.86,-212.27
160.68,-219.88
173.17,-223.10
184.32,-223.76
221.26,-178.14
164.11,-185.14
159.90,-188.32
172.03,-205.66
185.02,-220.65
161.63,-174.42
160.23,-178.44
169.97,-198.78
177.87,-216.33
177.83,-212.57
168.57,-197.29
162.82,-191.33
167.46,-186.36
163.53,-182.36
167.65,-176.72
167.89,-172.29
172.13,-170.55
153.57,-166.36
130.91,-123.89
119.13,-129.77
116.51,-133.07
143.72,-143.44
134.15,-145.08
124.64,-105.85
122.99,-108.70
134.73,-111.30
141.22,-119.36
129.70,-121.16
128.30,-124.48
128.32,-129.45
129.36,-135.70
154.21,-136.10
153.09,-138.21
133.07,-140.42
119.09,-141.00
158.26,-144.17
146.92,-146.84
151.46,-147.22
148.35,-159.39
157.11,-160.48
141.56,-163.08
130.84,-165.36
138.44,-106.02
129.38,-106.47
149.57,-106.76
144.86,-108.64
153.57,-108.52
132.38,-108.58
137.94,-109.22
115.85,-110.53
125.53,-110.55
121.34,-110.69
146.46,-110.12
151.10,-110.22
122.87,-113.08
153.41,-112.92
132.64,-113.21
157.46,-112.95
137.56,-114.31
120.24,-114.77
145.58,-114.72
131.68,-114.98
142.50,-115.90
135.12,-116.45
116.27,-116.22
156.27,-116.26
122.19,-116.37
117.64,-117.92
152.42,-117.56
132.03,-118.75
136.37,-119.14
159.14,-119.27
124.02,-119.65
145.85,-119.31
138.20,-120.44
156.52,-122.02
117.53,-122.48
148.39,-122.43
152.46,-122.19
140.57,-123.50
154.11,-123.73
142.32,-124.58
150.55,-124.57
137.15,-124.89
158.86,-125.13
129.98,-126.14
143.55,-126.49
121.38,-127.28
138.81,-126.71
147.77,-127.09
135.22,-127.52
145.29,-129.63
137.68,-130.45
151.31,-131.84
125.25,-132.20
157.14,-132.09
121.29,-132.63
133.80,-131.98
140.44,-133.63
148.22,-132.82
131.33,-133.20
135.63,-134.47
118.26,-135.22
121.86,-134.76
124.45,-134.97
114.78,-135.91
142.55,-136.00
147.28,-136.00
150.66,-135.71
138.61,-136.84
120.94,-137.23
133.87,-137.93
116.79,-138.59
140.68,-139.86
158.57,-139.63
156.14,-140.61
123.23,-140.71
146.36,-141.05
136.52,-140.67
130.16,-142.72
148.31,-143.85
126.47,-143.71
152.86,-144.13
154.35,-145.85
130.52,-145.37
137.24,-146.18
123.70,-147.23
156.59,-148.13
142.86,-148.72
130.22,-148.91
134.48,-149.58
149.50,-150.08
121.75,-150.86
128.61,-150.49
144.27,-150.52
154.51,-150.65
136.32,-152.01
151.06,-152.13
132.03,-152.68
139.16,-153.06
134.15,-153.68
143.59,-154.82
153.83,-156.12
123.09,-155.67
140.83,-155.97
146.08,-157.28
132.37,-157.24
136.43,-157.33
155.83,-158.29
151.39,-158.29
138.06,-158.85
142.91,-158.87
139.45,-160.76
126.80,-160.75
132.59,-161.67
154.98,-162.51
146.32,-162.26
134.58,-164.50
149.37,-165.89
139.28,-165.78
141.76,-110.90
154.01,-128.67
144.68,-138.63
155.02,-167.76
147.70,-112.14
126.79,-125.87
157.61,-129.13
149.36,-156.38
133.42,-168.75
155.81,-105.20
157.31,-107.25
129.91,-110.69
150.18,-115.09
126.10,-117.58
154.43,-120.08
121.98,-122.94
115.60,-124.66
150.12,-129.60
152.41,-133.60
159.26,-135.51
135.88,-143.49
140.81,-144.87
146.83,-153.11
152.29,-164.21
144.70,-166.08
143.82,-122.48
141.17,-113.93
124.58,-101.70
144.18,-103.40
114.55,-95.30
124.22,-95.24
132.09,-95.43
148.55,-94.61
136.52,-95.63
151.28,-97.15
156.29,-96.99
141.12,-96.46
137.52,-97.92
147.79,-97.46
126.18,-98.52
144.00,-98.69
122.54,-98.78
118.73,-99.69
155.16,-100.15
114.96,-99.71
142.20,-100.57
159.41,-100.29
146.41,-100.30
135.85,-102.99
152.28,-102.77
148.19,-103.40
119.41,-103.81
132.27,-104.69
128.71,-96.23
141.01,-103.98
144.41,-94.43
120.45,-97.09
157.57,-102.51
116.09,-101.90
170.05,-143.68
176.12,-165.02
165.40,-121.14
174.84,-144.39
171.56,-108.02
189.20,-109.11
177.35,-119.68
180.20,-123.12
163.62,-124.16
165.36,-125.98
169.33,-130.73
175.89,-133.69
171.53,-133.72
165.50,-151.86
159.84,-163.30
169.51,-163.46
166.12,-165.82
167.92,-167.28
169.85,-106.12
160.70,-106.43
183.64,-106.73
174.64,-108.02
193.25,-108.29
168.37,-109.70
184.41,-109.59
176.58,-110.36
180.62,-109.88
190.84,-110.96
162.83,-112.86
171.39,-113.49
176.12,-113.87
167.81,-114.30
165.24,-115.94
187.28,-116.95
180.14,-117.36
190.67,-116.59
161.92,-117.78
167.12,-117.80
183.10,-118.22
163.48,-119.34
189.58,-120.10
171.89,-119.09
180.99,-120.37
163.27,-121.49
171.29,-122.13
184.09,-123.35
191.53,-123.07
176.20,-124.30
183.22,-126.07
189.42,-125.92
193.69,-125.79
162.62,-126.73
170.78,-127.04
186.46,-126.89
177.01,-127.72
185.44,-129.42
163.07,-129.24
164.76,-131.22
160.77,-132.05
182.79,-132.44
178.37,-131.87
179.96,-133.47
184.06,-134.15
163.15,-135.11
181.01,-135.19
168.03,-135.85
185.42,-135.78
173.73,-136.85
176.85,-136.15
178.32,-137.60
175.42,-138.77
163.35,-140.13
168.26,-141.51
173.47,-142.37
162.57,-142.27
167.38,-145.11
179.71,-144.44
177.15,-146.21
160.87,-147.15
173.20,-148.19
162.79,-149.03
170.05,-148.76
175.72,-150.51
160.75,-152.93
167.12,-153.96
169.78,-153.80
163.94,-157.07
161.29,-158.71
163.31,-162.34
161.00,-165.18
217.47,-117.49
194.77,-110.83
202.01,-112.50
220.40,-108.00
205.39,-111.25
210.06,-111.11
197.65,-112.95
204.79,-115.25
195.07,-116.60
208.96,-119.68
201.14,-124.78
198.88,-105.24
203.46,-105.36
209.20,-105.93
206.28,-107.36
216.79,-107.57
201.57,-108.01
213.49,-109.24
198.63,-109.21
208.48,-109.69
212.18,-112.06
221.20,-112.10
217.53,-113.00
215.73,-115.61
209.56,-115.44
211.56,-116.66
222.61,-117.00
201.18,-117.78
197.40,-119.26
215.60,-119.01
193.85,-119.91
217.30,-120.80
221.39,-120.06
211.93,-121.48
222.57,-121.96
199.86,-122.33
205.20,-123.11
203.06,-126.38
196.79,-129.95
171.00,-139.24
162.57,-145.96
186.15,-112.49
181.36,-128.92
179.12,-108.13
184.45,-114.26
193.09,-114.04
160.27,-116.33
178.18,-126.08
189.37,-134.11
186.66,-137.94
183.27,-138.95
181.36,-141.70
164.71,-146.67
167.01,-149.49
169.68,-156.92
165.52,-159.01
171.54,-159.30
175.90,-160.52
203.24,-120.17
198.75,-126.44
174.80,-167.50
171.22,-165.16
160.57,-144.86
180.21,-130.58
164.50,-104.96
176.91,-104.95
216.42,-104.95
229.02,-109.71
223.82,-111.03
224.09,-106.08
229.60,-106.22
226.48,-107.33
232.55,-108.27
231.26,-111.81
228.57,-114.99
232.06,-120.64
224.66,-123.12
232.58,-124.84
234.04,-106.29
233.71,-117.62
229.54,-122.58
229.47,-118.62
160.91,-97.80
180.71,-103.90
171.87,-94.99
192.53,-95.14
187.84,-95.31
183.79,-96.39
165.25,-96.83
174.56,-97.71
170.87,-98.37
163.07,-98.59
192.25,-99.28
187.91,-99.50
168.43,-100.28
177.71,-100.71
182.09,-100.81
190.27,-101.52
161.34,-101.42
166.97,-103.02
185.36,-104.28
174.46,-103.78
208.63,-96.43
206.48,-98.14
209.17,-101.38
201.63,-102.36
221.90,-103.56
202.44,-95.25
207.27,-94.46
213.58,-96.06
222.14,-95.80
198.70,-96.77
214.70,-98.16
220.80,-98.38
195.75,-98.01
202.05,-99.31
198.70,-100.66
217.55,-100.61
213.32,-101.37
195.70,-102.86
219.70,-102.22
177.71,-97.35
211.88,-94.96
204.74,-102.72
227.20,-96.32
230.14,-102.81
232.75,-104.12
231.48,-95.12
233.93,-95.99
224.01,-96.86
229.43,-98.25
233.07,-99.80
224.28,-101.27
227.57,-104.53
225.74,-98.94
234.32,-98.01
245.91,-229.37
240.32,-231.48
249.72,-230.74
245.52,-224.34
251.09,-226.08
253.36,-228.31
237.79,-233.21
236.34,-229.82
253.76,-231.97
238.91,-227.32
252.41,-221.59
239.83,-117.02
235.95,-107.00
248.41,-116.06
250.47,-117.95
252.39,-120.81
240.65,-126.31
239.47,-108.80
242.69,-108.02
247.22,-110.27
237.78,-111.68
247.39,-113.88
236.00,-114.89
241.01,-122.26
250.71,-122.27
245.84,-122.32
245.86,-125.82
250.50,-129.91
245.96,-130.88
250.31,-133.89
253.40,-126.07
246.84,-134.44
242.10,-111.07
244.72,-116.42
236.60,-123.34
245.00,-108.95
237.78,-121.50
250.02,-124.18
235.32,-127.01
253.12,-130.98
248.62,-131.97
241.87,-103.27
243.43,-99.34
237.00,-103.74
238.00,-99.82
240.37,-101.57
234.67,-101.55
124.50,-87.20
124.99,-52.78
115.06,-79.66
146.09,-86.30
121.56,-88.27
118.20,-90.43
136.11,-90.62
156.58,-93.31
132.95,-40.87
137.21,-44.69
131.43,-45.97
158.39,-49.75
133.82,-51.09
136.85,-55.02
126.05,-56.57
153.56,-66.32
120.96,-67.68
141.51,-71.22
128.11,-72.02
123.49,-90.24
133.20,-92.40
118.21,-39.93
124.65,-39.11
154.26,-39.63
159.31,-39.14
147.41,-40.79
139.21,-40.20
122.58,-42.05
136.68,-41.76
142.77,-41.72
129.02,-42.06
156.10,-41.93
115.80,-43.63
150.68,-43.80
146.38,-44.20
154.63,-44.51
121.50,-45.79
157.80,-46.15
137.36,-47.02
140.09,-46.28
147.88,-47.69
134.82,-48.13
152.45,-47.88
126.16,-48.92
131.13,-48.09
144.67,-49.96
147.26,-49.87
140.03,-50.29
142.19,-50.61
130.51,-51.18
156.97,-52.58
121.26,-53.11
151.40,-54.32
145.32,-54.50
123.49,-56.34
153.88,-56.40
132.31,-57.58
136.05,-57.74
158.87,-56.91
115.28,-58.30
129.76,-58.52
153.15,-59.09
125.61,-59.68
121.47,-60.07
147.69,-60.02
136.27,-60.98
140.38,-61.17
115.29,-61.19
156.39,-61.16
117.96,-64.08
151.13,-63.13
140.14,-65.15
158.67,-65.14
114.56,-67.61
123.21,-66.62
143.36,-67.77
145.40,-68.19
153.06,-68.43
156.68,-68.14
129.53,-68.34
126.79,-68.97
143.20,-69.90
133.92,-71.13
150.49,-70.79
138.02,-71.22
115.53,-70.99
146.18,-71.95
125.62,-72.74
158.82,-73.57
152.84,-73.69
120.03,-73.87
154.85,-75.13
117.23,-74.66
150.35,-76.86
146.13,-77.96
124.66,-78.19
143.33,-79.08
158.17,-79.94
126.42,-80.62
130.16,-80.55
148.98,-81.08
122.25,-80.39
137.44,-81.54
146.83,-82.23
143.00,-83.16
155.67,-83.35
116.01,-83.34
138.84,-83.70
120.73,-83.84
152.72,-84.15
125.86,-84.17
136.39,-84.91
123.30,-85.14
158.37,-84.50
118.97,-85.59
140.80,-86.39
115.82,-87.62
148.06,-87.33
156.07,-87.68
142.74,-87.44
152.04,-88.17
129.87,-88.38
126.07,-89.17
128.38,-91.22
159.16,-90.36
145.51,-91.05
155.26,-91.34
138.38,-92.11
152.44,-92.90
140.65,-53.88
149.31,-58.73
148.38,-54.52
126.07,-62.63
151.38,-40.48
116.48,-50.76
153.06,-51.44
140.34,-57.88
117.27,-79.65
133.74,-82.61
130.60,-93.85
118.69,-42.86
117.57,-46.53
115.38,-53.83
132.83,-63.83
123.94,-69.21
120.42,-70.97
148.90,-72.53
144.52,-76.31
153.04,-80.04
124.31,-82.43
130.39,-84.85
120.17,-91.39
125.74,-92.84
141.83,-91.32
131.98,-89.43
133.53,-86.13
132.77,-77.42
125.66,-65.06
133.69,-54.45
180.00,-46.75
189.58,-54.35
166.41,-78.80
190.14,-47.79
186.41,-51.57
168.47,-54.66
162.12,-57.97
175.18,-80.37
185.63,-82.24
182.31,-91.20
174.07,-39.69
182.88,-40.75
164.34,-40.16
186.26,-39.88
180.17,-42.43
162.09,-42.17
184.94,-42.62
176.08,-43.64
168.77,-43.88
190.68,-43.46
165.39,-43.35
171.54,-44.66
163.62,-45.65
167.96,-46.28
174.21,-46.35
160.41,-47.72
177.07,-48.02
182.82,-48.01
170.92,-48.71
184.38,-49.68
173.03,-50.28
188.34,-49.68
190.63,-51.04
165.79,-52.43
169.60,-52.17
175.80,-52.89
177.52,-54.00
184.94,-54.80
160.19,-55.04
163.06,-55.75
179.35,-55.52
174.08,-55.74
187.49,-56.68
192.20,-56.81
166.87,-57.71
193.53,-59.58
184.31,-59.56
179.24,-60.08
171.00,-61.13
164.53,-61.21
173.75,-62.50
178.12,-62.46
192.03,-63.15
190.00,-63.43
168.63,-63.81
180.36,-64.13
185.88,-65.16
170.34,-65.43
166.05,-65.98
192.26,-65.77
173.25,-67.29
162.36,-67.37
169.60,-68.40
178.95,-67.78
159.49,-69.18
165.06,-68.53
182.97,-69.88
166.92,-70.46
173.19,-70.86
176.44,-70.35
189.55,-71.28
192.43,-73.12
180.50,-73.09
171.55,-74.12
189.61,-75.01
182.92,-75.49
185.60,-76.93
187.72,-78.14
192.57,-78.21
173.03,-78.82
182.16,-78.93
189.56,-80.04
180.02,-80.74
170.60,-81.94
182.60,-82.51
176.22,-82.87
192.79,-82.60
172.52,-83.86
180.11,-84.43
162.08,-84.69
185.87,-85.20
170.31,-86.18
164.04,-86.59
160.85,-86.91
183.13,-87.25
192.50,-87.20
188.07,-87.46
165.80,-88.02
177.97,-87.25
173.22,-88.58
162.41,-89.17
167.93,-89.92
176.73,-91.03
192.76,-91.13
160.44,-92.32
189.39,-92.17
179.96,-93.46
183.56,-93.08
199.57,-50.73
204.99,-76.37
209.85,-91.39
197.21,-56.48
221.95,-59.27
196.82,-63.75
216.25,-63.98
209.40,-67.26
208.95,-69.94
214.46,-71.52
211.21,-72.68
201.20,-76.03
199.29,-78.66
195.66,-39.09
198.84,-41.20
206.30,-42.03
195.57,-42.16
197.37,-43.64
201.28,-42.87
204.05,-45.07
194.38,-46.16
205.86,-46.94
197.95,-49.21
206.70,-52.05
202.98,-53.94
209.78,-54.32
194.48,-54.57
201.19,-56.55
204.44,-57.94
209.49,-58.02
216.32,-59.39
206.15,-59.61
201.88,-60.11
214.08,-62.19
201.11,-64.13
205.04,-63.02
212.91,-64.83
221.77,-63.87
198.89,-65.80
194.28,-66.61
215.55,-67.27
201.61,-68.17
195.84,-68.09
206.82,-68.25
211.70,-68.92
218.29,-68.41
203.61,-69.89
198.08,-70.37
219.18,-70.61
195.77,-71.72
206.37,-72.31
222.61,-72.60
217.08,-73.34
198.98,-74.16
208.12,-73.81
212.96,-74.30
197.49,-77.12
210.66,-76.85
221.18,-77.59
217.05,-78.38
203.97,-78.96
208.79,-78.96
214.04,-79.74
210.38,-81.00
196.54,-80.37
216.21,-81.01
197.94,-81.95
219.72,-82.36
213.49,-83.05
205.73,-84.52
211.71,-84.95
195.08,-85.21
219.46,-84.87
200.78,-84.38
217.12,-84.24
197.11,-86.34
208.11,-87.00
218.27,-87.84
215.11,-88.49
210.19,-88.63
206.11,-89.59
195.82,-89.90
221.38,-90.75
205.36,-92.29
217.72,-91.30
215.11,-92.89
180.45,-51.09
163.75,-77.03
165.37,-82.34
174.94,-59.27
190.67,-68.60
183.68,-73.05
177.31,-75.84
163.08,-80.74
167.62,-83.82
164.85,-92.45
166.53,-93.70
203.66,-49.37
205.96,-81.51
201.36,-90.48
195.81,-75.92
219.79,-93.24
198.94,-45.18
194.34,-50.35
209.88,-63.14
223.41,-83.84
165.97,-74.06
162.85,-72.33
184.65,-68.29
206.96,-64.56
166.18,-50.16
226.18,-72.71
230.92,-76.63
224.83,-80.51
223.63,-87.54
226.30,-90.28
234.13,-91.72
224.22,-93.15
231.28,-81.97
149.97,23.57
145.53,16.27
148.63,16.43
122.55,7.47
151.22,6.96
151.71,4.37
141.94,22.64
114.87,22.16
118.99,19.80
125.59,20.25
127.48,18.10
131.28,18.45
148.30,19.33
141.55,16.51
121.08,13.28
133.77,11.81
127.93,10.53
149.90,10.80
137.75,8.78
155.75,9.69
120.20,7.05
138.63,5.33
146.76,5.98
118.26,0.42
148.27,-0.39
132.22,24.22
135.82,24.93
144.50,23.17
118.45,22.69
127.47,23.76
131.60,21.48
145.29,19.98
124.87,17.50
154.98,17.17
119.18,16.60
124.34,14.43
128.65,14.12
139.08,12.24
151.18,13.03
122.36,9.79
132.10,8.21
127.39,7.60
154.11,8.23
130.38,5.48
143.16,5.37
157.57,4.20
153.86,4.66
141.99,2.80
131.33,1.98
137.34,2.55
120.55,0.53
151.84,0.79
121.39,23.48
123.80,23.46
152.17,20.41
140.25,19.15
136.07,18.55
151.00,17.27
116.59,16.47
133.77,14.99
143.47,9.28
125.23,9.25
140.07,8.65
158.00,6.23
114.82,5.74
125.49,5.01
133.52,4.89
122.07,3.86
149.88,3.09
124.56,0.47
141.88,-1.58
155.31,-0.48
136.10,21.68
114.75,12.79
139.74,22.31
133.84,18.04
131.25,14.91
124.79,-15.04
155.61,-31.02
137.71,15.72
141.52,12.28
145.95,-3.72
133.36,-8.51
122.79,-9.74
156.53,-10.04
116.58,-10.78
138.61,-10.65
141.19,-10.70
121.86,-12.65
127.85,-11.85
119.17,-12.96
146.05,-13.34
143.69,-13.66
148.18,-13.43
153.98,-13.56
115.42,-13.87
131.59,-14.25
134.15,-13.87
121.33,-15.86
151.86,-16.11
116.88,-16.74
147.89,-16.77
155.91,-16.45
128.15,-17.43
143.56,-17.31
136.51,-17.81
139.42,-18.01
125.61,-18.17
119.63,-19.11
122.03,-18.90
153.76,-19.54
148.00,-19.74
142.91,-20.89
133.02,-21.28
136.40,-21.48
125.79,-22.04
127.88,-22.10
121.51,-22.29
159.25,-21.74
118.99,-22.97
151.76,-23.16
147.30,-23.64
115.35,-23.62
140.30,-24.34
134.10,-24.98
136.19,-25.90
123.98,-25.69
128.61,-25.77
121.48,-26.40
153.87,-26.69
149.44,-26.94
115.75,-27.48
119.16,-27.37
157.70,-27.06
143.31,-27.85
130.90,-28.38
127.93,-28.53
151.49,-30.16
147.76,-30.20
132.76,-30.96
149.65,-31.09
129.91,-31.93
136.47,-31.04
140.56,-31.98
123.46,-32.30
148.85,-33.01
153.68,-33.05
144.59,-33.18
158.59,-33.73
157.04,-35.26
122.19,-35.52
143.60,-35.86
117.07,-36.58
130.21,-37.20
141.27,-36.87
146.10,-36.80
151.40,-36.98
135.23,-37.96
122.05,-38.85
157.29,-13.26
137.86,-15.12
115.91,-20.73
139.77,-20.38
133.63,-33.97
119.34,-32.95
131.62,-12.06
134.73,-11.44
146.88,-9.89
149.42,-9.73
115.87,-7.91
158.99,-9.50
120.51,-7.24
133.64,-6.28
126.75,-5.50
137.36,-5.22
139.97,-4.20
143.90,-4.65
151.86,-2.91
156.04,-2.88
114.36,-0.20
144.36,-0.95
128.37,1.57
115.69,25.19
147.47,29.76
131.14,34.34
154.12,34.43
115.13,32.67
136.71,31.80
156.10,31.27
116.99,29.30
154.33,30.00
124.34,26.56
139.50,35.09
120.09,33.63
123.80,30.25
128.57,29.95
134.15,27.97
143.59,28.59
121.79,26.36
149.14,33.53
122.50,33.65
125.19,33.99
142.99,32.73
146.43,32.99
134.18,30.94
121.52,29.68
126.48,27.48
138.19,25.59
140.66,28.51
142.27,35.54
135.02,34.75
140.47,32.23
162.53,-1.28
164.33,0.81
174.51,0.11
167.32,15.18
161.84,12.20
163.88,5.61
165.15,14.93
166.51,9.00
159.78,0.53
181.61,-1.24
169.54,10.03
173.20,3.74
168.72,-1.01
173.15,-28.02
191.55,-21.19
163.73,-27.10
171.15,-9.56
177.35,-19.73
182.12,-25.36
182.30,-32.92
174.96,-35.65
192.79,-37.16
170.15,6.37
182.00,-7.89
164.02,-8.79
175.22,-9.25
169.45,-10.84
190.76,-10.74
164.63,-11.74
178.70,-11.58
170.53,-13.73
166.89,-13.68
185.43,-14.11
189.62,-13.34
161.90,-14.59
167.97,-17.93
162.20,-19.43
171.28,-20.39
168.43,-20.83
179.60,-21.60
161.74,-21.71
186.43,-23.77
183.98,-23.92
166.25,-25.30
180.12,-26.42
185.81,-27.21
191.19,-26.69
188.63,-26.95
169.28,-27.46
178.80,-28.20
176.79,-28.47
166.54,-28.85
170.99,-29.31
184.52,-30.31
162.55,-30.58
180.75,-30.91
169.27,-31.57
174.73,-31.55
192.59,-31.95
162.69,-34.44
169.04,-34.45
188.67,-34.57
191.03,-36.01
185.24,-36.10
165.81,-37.72
162.45,-38.97
194.24,-27.70
196.03,-34.60
173.38,-13.29
159.70,-15.31
180.70,-18.48
176.41,-15.87
170.09,-36.90
188.15,-11.14
161.24,-9.21
185.08,-9.97
172.94,-7.00
178.51,-5.52
160.29,-2.37
163.81,-2.84
133.21,44.79
135.51,45.10
129.71,37.88
150.77,42.08
141.23,38.36
146.50,38.47
150.87,37.57
120.65,36.50
141.36,45.03
147.85,44.25
121.73,43.54
145.54,42.88
118.27,42.58
130.92,40.89
122.73,39.82
118.42,36.54
128.61,40.90
136.41,38.32
123.37,37.00
126.05,43.77
141.59,42.12
129.49,43.45
137.10,42.07
117.36,45.86
123.59,46.25
237.38,-87.17
236.08,-92.58
238.25,-90.57
239.26,-92.77
128.43,70.58
114.42,78.33
120.21,72.44
127.46,65.84
133.45,63.49
117.36,89.14
115.44,82.17
120.58,78.78
131.48,72.09
118.23,68.81
123.23,68.50
130.58,67.14
128.66,63.28
136.63,58.60
123.00,56.09
137.98,56.17
126.51,53.07
121.23,49.74
126.30,47.01
145.97,46.47
117.28,85.73
119.73,75.67
123.50,75.99
124.93,73.49
117.49,72.91
131.44,62.91
134.49,61.45
124.70,60.03
116.22,59.19
120.69,59.35
119.37,56.70
122.21,53.51
138.19,52.75
118.06,52.84
142.40,50.98
140.31,49.22
131.72,48.23
117.25,78.71
122.78,73.80
124.69,71.17
119.47,70.57
126.06,68.88
116.98,64.72
119.82,62.62
114.90,52.21
135.45,51.46
132.48,51.13
116.16,48.76
122.10,65.93
129.86,57.66
115.71,55.76
136.04,48.57
132.27,54.67
119.35,82.59
352.41,-518.08
353.10,-523.10
349.48,-516.66
359.17,-535.48
362.11,-532.84
357.68,-517.62
362.60,-521.44
356.11,-522.33
358.77,-525.65
355.29,-526.79
362.40,-528.45
355.32,-514.38
361.27,-514.02
362.55,-515.71
359.90,-527.92
357.79,-532.67
360.54,-539.42
364.03,-542.98
362.18,-536.80
361.85,-525.90
391.27,-579.10
390.04,-570.68
392.25,-574.05
393.71,-583.01
377.38,-559.57
383.88,-562.16
387.60,-564.17
386.56,-570.20
393.61,-569.65
387.71,-573.19
389.85,-573.70
387.91,-575.72
393.92,-586.96
380.22,-562.71
389.96,-564.27
383.73,-567.82
394.10,-566.34
394.08,-564.02
394.22,-560.49
365.96,-529.68
388.62,-516.10
370.37,-526.23
373.99,-514.97
365.83,-516.39
383.62,-517.29
387.43,-517.77
371.94,-517.66
388.16,-519.92
375.78,-520.38
385.29,-520.67
369.35,-521.05
389.25,-522.99
379.25,-523.26
369.87,-524.02
365.66,-524.08
372.91,-524.54
365.90,-526.53
392.83,-528.17
378.53,-530.03
393.04,-531.74
393.11,-534.05
365.13,-534.45
380.60,-534.73
390.85,-538.99
368.20,-548.92
386.00,-554.61
390.90,-557.74
380.26,-558.71
368.57,-514.70
391.20,-515.12
367.85,-517.79
374.26,-517.67
391.66,-518.31
385.76,-523.01
376.30,-524.10
388.66,-525.69
377.79,-526.79
382.39,-526.40
371.44,-528.05
388.45,-529.31
372.30,-530.97
387.54,-531.79
378.87,-533.21
385.14,-532.86
368.01,-535.15
376.21,-535.83
371.73,-536.68
374.68,-538.31
378.12,-539.52
381.21,-539.47
367.33,-540.70
377.54,-542.54
372.32,-543.90
391.44,-544.80
388.86,-545.15
366.96,-546.34
390.08,-547.40
381.00,-547.97
378.09,-548.26
372.31,-549.77
388.73,-549.59
383.82,-551.04
393.19,-550.78
386.61,-552.09
377.05,-552.87
392.72,-554.07
389.45,-554.35
384.12,-557.63
388.31,-557.70
383.84,-541.51
375.53,-541.58
381.49,-542.22
384.56,-545.65
381.55,-554.72
375.41,-556.98
389.07,-552.10
381.14,-545.11
369.51,-544.04
390.05,-542.20
387.24,-541.74
386.68,-539.41
383.71,-529.68
394.50,-523.03
380.24,-516.79
342.55,-497.50
347.46,-506.40
353.01,-497.16
340.22,-498.72
341.70,-502.11
350.00,-508.91
351.39,-512.60
345.83,-509.47
348.73,-497.86
345.72,-501.28
350.42,-503.47
346.10,-497.95
341.08,-494.84
354.00,-499.98
356.57,-501.94
358.63,-506.45
355.84,-507.96
357.98,-510.89
360.60,-500.28
353.91,-502.83
363.92,-512.77
360.06,-497.20
357.68,-496.90
350.81,-486.71
346.51,-487.53
344.22,-488.88
338.21,-489.68
351.78,-490.86
349.68,-493.66
344.82,-494.59
353.35,-492.97
355.47,-485.13
361.91,-487.95
358.42,-492.05
363.73,-491.70
360.46,-484.79
349.96,-480.90
360.17,-478.12
364.11,-478.30
359.24,-482.80
364.19,-480.99
347.68,-374.77
329.92,-378.38
327.15,-375.82
320.59,-378.24
340.10,-378.01
326.64,-378.89
312.37,-375.36
324.70,-375.23
342.74,-376.17
316.07,-376.35
318.61,-376.17
302.93,-374.31
334.65,-375.28
347.96,-378.79
344.49,-379.49
324.45,-380.86
328.29,-381.61
331.28,-383.11
352.35,-382.87
336.37,-384.48
340.89,-384.23
352.25,-385.08
344.35,-386.30
338.22,-385.34
352.14,-388.83
307.58,-374.17
356.73,-377.71
354.92,-382.53
354.84,-384.62
363.13,-385.86
357.51,-387.23
360.39,-390.93
358.39,-391.23
363.97,-391.62
362.11,-395.41
361.86,-399.56
358.68,-383.57
354.39,-392.37
359.02,-374.09
381.34,-495.39
374.14,-498.97
366.63,-499.35
391.32,-499.10
376.97,-499.62
383.39,-500.60
393.83,-502.41
376.15,-502.20
365.25,-503.41
383.96,-503.84
378.39,-505.07
367.86,-507.05
385.60,-506.93
371.94,-508.96
379.83,-512.76
392.65,-513.49
376.29,-511.93
370.15,-497.52
388.56,-497.42
386.24,-499.52
373.45,-501.91
390.09,-502.72
369.68,-502.41
393.72,-505.30
364.86,-506.91
386.72,-509.87
383.00,-511.06
372.46,-512.20
376.65,-496.56
375.69,-489.75
388.85,-484.19
383.85,-484.73
371.98,-484.76
378.28,-485.72
394.15,-486.05
365.82,-487.25
386.58,-487.76
380.96,-487.96
392.99,-489.90
371.37,-489.77
372.13,-492.00
385.73,-491.61
382.03,-491.92
379.71,-493.29
367.25,-493.86
366.55,-484.93
383.57,-488.00
372.75,-493.94
